area_code,year,quarter,median_rent_per_month,median rent per month adjusted to 2018
E02000228,2016,4,1810,1831.107416
E02000230,2016,1,1275,1289.868484
E02000230,2016,2,1212.5,1226.639637
E02000230,2016,3,1200,1213.993867
E02000230,2016,4,1225,1239.285406
E02000231,2016,1,1375,1391.034639
E02000231,2016,2,1350,1365.743101
E02000231,2016,3,1650,1669.241567
E02000233,2016,2,1450,1466.909256
E02000233,2016,3,1075,1087.536173
E02000234,2016,1,995,1006.603248
E02000234,2016,2,1200,1213.993867
E02000234,2016,3,1150,1163.410789
E02000234,2016,4,1250,1264.576945
E02000235,2016,1,1587.5,1606.01272
E02000235,2016,2,1275,1289.868484
E02000238,2016,1,1387.5,1403.680409
E02000238,2016,2,1600,1618.65849
E02000238,2016,3,1250,1264.576945
E02000238,2016,4,1385,1401.151255
E02000239,2016,1,1599,1617.646828
E02000239,2016,2,1625,1643.950028
E02000239,2016,3,1668,1687.451475
E02000239,2016,4,1650,1669.241567
E02000240,2016,1,1497.5,1514.96318
E02000240,2016,2,1350,1365.743101
E02000240,2016,3,1300,1315.160023
E02000240,2016,4,1550,1568.075412
E02000241,2016,1,1300,1315.160023
E02000241,2016,2,1200,1213.993867
E02000241,2016,3,1475,1492.200795
E02000241,2016,4,1550,1568.075412
E02000242,2016,1,1450,1466.909256
E02000242,2016,2,1350,1365.743101
E02000242,2016,3,1400,1416.326178
E02000242,2016,4,1070,1082.477865
E02000243,2016,1,1447.5,1464.380102
E02000243,2016,2,1445,1461.850948
E02000243,2016,3,1295,1310.101715
E02000243,2016,4,1196,1209.947221
E02000244,2016,1,1612.5,1631.304259
E02000244,2016,2,1300,1315.160023
E02000244,2016,3,1260,1274.693561
E02000244,2016,4,1295,1310.101715
E02000245,2016,1,1150,1163.410789
E02000245,2016,2,1195,1208.935559
E02000245,2016,3,1200,1213.993867
E02000245,2016,4,1150,1163.410789
E02000246,2016,1,1275,1289.868484
E02000246,2016,2,1450,1466.909256
E02000246,2016,3,1100,1112.827712
E02000246,2016,4,1325,1340.451562
E02000247,2016,1,1300,1315.160023
E02000247,2016,2,1225,1239.285406
E02000247,2016,3,1250,1264.576945
E02000247,2016,4,1300,1315.160023
E02000248,2016,1,1551,1569.087073
E02000248,2016,2,1600,1618.65849
E02000248,2016,3,1600,1618.65849
E02000248,2016,4,1400,1416.326178
E02000249,2016,1,1325,1340.451562
E02000249,2016,2,1310.5,1325.782469
E02000249,2016,3,1250,1264.576945
E02000249,2016,4,1337.5,1353.097331
E02000250,2016,1,1348,1363.719777
E02000250,2016,2,1499,1516.480672
E02000250,2016,3,1599,1617.646828
E02000250,2016,4,1424,1440.606056
E02000251,2016,1,1525,1542.783873
E02000251,2016,2,1422.5,1439.088563
E02000251,2016,3,1500,1517.492334
E02000251,2016,4,1725,1745.116184
E02000252,2016,1,1450,1466.909256
E02000252,2016,2,1363,1378.894701
E02000252,2016,3,1425,1441.617717
E02000252,2016,4,1321.5,1336.910746
E02000253,2016,1,1300,1315.160023
E02000253,2016,2,1450,1466.909256
E02000253,2016,3,1549,1567.06375
E02000253,2016,4,1813,1834.142401
E02000254,2016,1,1600,1618.65849
E02000254,2016,2,1326,1341.463223
E02000254,2016,3,1187.5,1201.348098
E02000254,2016,4,700,708.1630892
E02000255,2016,1,1350,1365.743101
E02000255,2016,2,1400,1416.326178
E02000255,2016,3,1447,1463.874271
E02000255,2016,4,1501,1518.503996
E02000256,2016,1,1548.5,1566.557919
E02000256,2016,2,1495,1512.434026
E02000256,2016,3,1450,1466.909256
E02000256,2016,4,1423.5,1440.100225
E02000257,2016,1,1699.5,1719.318814
E02000257,2016,2,1600,1618.65849
E02000257,2016,3,1647,1666.206583
E02000257,2016,4,1599,1617.646828
E02000258,2016,1,1798,1818.967478
E02000258,2016,2,1898,1920.133633
E02000258,2016,3,1799,1819.979139
E02000258,2016,4,1450,1466.909256
E02000259,2016,1,1993,2016.241481
E02000259,2016,3,1300,1315.160023
E02000259,2016,4,1836,1857.410617
E02000260,2016,1,1300,1315.160023
E02000260,2016,3,1600,1618.65849
E02000260,2016,4,1575,1593.366951
E02000261,2016,1,1521,1538.737227
E02000261,2016,2,1657.5,1676.829029
E02000261,2016,3,1600,1618.65849
E02000261,2016,4,1603,1621.693474
E02000262,2016,1,1500,1517.492334
E02000262,2016,2,1452,1468.932579
E02000262,2016,3,1300,1315.160023
E02000262,2016,4,1450,1466.909256
E02000263,2016,1,1550,1568.075412
E02000263,2016,2,1350,1365.743101
E02000263,2016,3,1425,1441.617717
E02000263,2016,4,1000,1011.661556
E02000264,2016,1,1699,1718.812984
E02000264,2016,2,1650,1669.241567
E02000264,2016,3,1746,1766.361077
E02000264,2016,4,1452,1468.932579
E02000265,2016,1,1375,1391.034639
E02000265,2016,2,1388.5,1404.69207
E02000265,2016,3,1350,1365.743101
E02000265,2016,4,1350,1365.743101
E02000266,2016,1,1300,1315.160023
E02000266,2016,2,1600,1618.65849
E02000266,2016,3,1430,1446.676025
E02000267,2016,1,1412,1428.466117
E02000267,2016,2,1400,1416.326178
E02000267,2016,3,1375,1391.034639
E02000267,2016,4,1200,1213.993867
E02000268,2016,1,1600,1618.65849
E02000268,2016,2,1603,1621.693474
E02000268,2016,3,1625,1643.950028
E02000268,2016,4,1400,1416.326178
E02000269,2016,1,1395,1411.267871
E02000269,2016,2,1500,1517.492334
E02000269,2016,3,1500,1517.492334
E02000269,2016,4,1450,1466.909256
E02000270,2016,1,1408,1424.419471
E02000270,2016,2,1423.5,1440.100225
E02000270,2016,3,1593,1611.576859
E02000270,2016,4,1400,1416.326178
E02000271,2016,1,1875,1896.865417
E02000271,2016,2,1898,1920.133633
E02000271,2016,3,1874,1895.853756
E02000271,2016,4,1749,1769.396061
E02000272,2016,1,1650,1669.241567
E02000272,2016,2,1400,1416.326178
E02000272,2016,3,1712.5,1732.470415
E02000272,2016,4,1348,1363.719777
E02000274,2016,1,1300,1315.160023
E02000274,2016,2,1537.5,1555.429642
E02000274,2016,3,1550,1568.075412
E02000274,2016,4,1450,1466.909256
E02000275,2016,1,1450,1466.909256
E02000275,2016,2,1374,1390.022978
E02000275,2016,3,1300,1315.160023
E02000275,2016,4,1050,1062.244634
E02000276,2016,1,1512,1529.632273
E02000276,2016,2,1599,1617.646828
E02000276,2016,3,1475,1492.200795
E02000276,2016,4,1400,1416.326178
E02000277,2016,1,1250,1264.576945
E02000277,2016,2,1350,1365.743101
E02000277,2016,3,1250,1264.576945
E02000277,2016,4,1250,1264.576945
E02000278,2016,1,1450,1466.909256
E02000278,2016,2,1080,1092.59448
E02000278,2016,3,1145,1158.352482
E02000278,2016,4,1300,1315.160023
E02000279,2016,1,1350,1365.743101
E02000279,2016,2,1250,1264.576945
E02000279,2016,3,1025,1036.953095
E02000279,2016,4,1350,1365.743101
E02000280,2016,1,1275,1289.868484
E02000280,2016,2,1475,1492.200795
E02000280,2016,3,1400,1416.326178
E02000281,2016,1,1125,1138.11925
E02000281,2016,2,1000,1011.661556
E02000281,2016,3,985,996.4866326
E02000281,2016,4,900,910.4954004
E02000282,2016,1,1250,1264.576945
E02000282,2016,2,1365,1380.918024
E02000282,2016,3,1350,1365.743101
E02000282,2016,4,1427.5,1444.146871
E02000283,2016,1,1500,1517.492334
E02000283,2016,2,1500,1517.492334
E02000283,2016,3,1500,1517.492334
E02000283,2016,4,1500.5,1517.998165
E02000284,2016,1,1250,1264.576945
E02000284,2016,2,1200,1213.993867
E02000284,2016,3,1349,1364.731439
E02000284,2016,4,1300,1315.160023
E02000285,2016,2,1500,1517.492334
E02000286,2016,1,1150,1163.410789
E02000286,2016,2,1145,1158.352482
E02000286,2016,3,1100,1112.827712
E02000286,2016,4,1050,1062.244634
E02000287,2016,1,1450,1466.909256
E02000287,2016,2,4000,4046.646224
E02000287,2016,3,1460,1477.025872
E02000287,2016,4,1550,1568.075412
E02000288,2016,1,1335,1350.568177
E02000288,2016,2,1412.5,1428.971948
E02000288,2016,3,1300,1315.160023
E02000288,2016,4,800,809.3292448
E02000289,2016,1,1675,1694.533106
E02000289,2016,2,2000,2023.323112
E02000289,2016,3,2000,2023.323112
E02000289,2016,4,1599.5,1618.152659
E02000290,2016,2,1225,1239.285406
E02000290,2016,3,1324,1339.4399
E02000290,2016,4,1148,1161.387466
E02000291,2016,1,1275,1289.868484
E02000291,2016,2,1200,1213.993867
E02000291,2016,3,1250,1264.576945
E02000291,2016,4,1275,1289.868484
E02000292,2016,1,1350,1365.743101
E02000292,2016,2,1397.5,1413.797024
E02000292,2016,3,1475,1492.200795
E02000292,2016,4,1450,1466.909256
E02000293,2016,1,1325,1340.451562
E02000293,2016,2,1250,1264.576945
E02000293,2016,3,1300,1315.160023
E02000294,2016,1,1200,1213.993867
E02000294,2016,2,1472.5,1489.671641
E02000294,2016,3,1447.5,1464.380102
E02000294,2016,4,1176.5,1190.219821
E02000295,2016,1,1400,1416.326178
E02000295,2016,2,1250,1264.576945
E02000295,2016,3,1300,1315.160023
E02000295,2016,4,1295,1310.101715
E02000296,2016,1,1300,1315.160023
E02000296,2016,2,1300,1315.160023
E02000296,2016,3,1300,1315.160023
E02000296,2016,4,1300,1315.160023
E02000297,2016,1,1700,1719.824645
E02000297,2016,2,1200,1213.993867
E02000297,2016,3,1650,1669.241567
E02000297,2016,4,1437.5,1454.263487
E02000298,2016,1,1508.5,1526.091457
E02000298,2016,2,1450,1466.909256
E02000298,2016,3,1325,1340.451562
E02000298,2016,4,1425,1441.617717
E02000299,2016,1,1300,1315.160023
E02000299,2016,2,1412.5,1428.971948
E02000299,2016,3,1300,1315.160023
E02000299,2016,4,1300,1315.160023
E02000300,2016,1,1325,1340.451562
E02000300,2016,2,1425,1441.617717
E02000300,2016,3,1400,1416.326178
E02000300,2016,4,1000,1011.661556
E02000301,2016,1,1000,1011.661556
E02000301,2016,2,1235.5,1249.907852
E02000301,2016,3,1050,1062.244634
E02000301,2016,4,1500,1517.492334
E02000302,2016,1,1798,1818.967478
E02000302,2016,2,1500,1517.492334
E02000302,2016,3,1550,1568.075412
E02000302,2016,4,1348,1363.719777
E02000303,2016,1,1350,1365.743101
E02000303,2016,2,850,859.9123226
E02000303,2016,3,780,789.0960137
E02000303,2016,4,1150,1163.410789
E02000304,2016,1,1466.5,1483.601672
E02000304,2016,2,1350,1365.743101
E02000304,2016,3,1365,1380.918024
E02000304,2016,4,1500,1517.492334
E02000305,2016,1,1350,1365.743101
E02000305,2016,2,1300,1315.160023
E02000305,2016,3,1200,1213.993867
E02000305,2016,4,1250,1264.576945
E02000306,2016,1,1300,1315.160023
E02000306,2016,2,1450,1466.909256
E02000306,2016,3,1400,1416.326178
E02000307,2016,1,1400,1416.326178
E02000307,2016,2,1700,1719.824645
E02000307,2016,3,1600,1618.65849
E02000307,2016,4,1600,1618.65849
E02000308,2016,1,1400,1416.326178
E02000308,2016,2,1275,1289.868484
E02000308,2016,3,1245,1259.518637
E02000308,2016,4,1300,1315.160023
E02000309,2016,1,1300,1315.160023
E02000309,2016,2,1300,1315.160023
E02000309,2016,3,1450,1466.909256
E02000309,2016,4,1348,1363.719777
E02000311,2016,1,1100,1112.827712
E02000311,2016,2,1350,1365.743101
E02000311,2016,3,1300,1315.160023
E02000311,2016,4,1275,1289.868484
E02000312,2016,1,1250,1264.576945
E02000312,2016,2,1300,1315.160023
E02000312,2016,3,1150,1163.410789
E02000312,2016,4,1200,1213.993867
E02000314,2016,1,1050,1062.244634
E02000314,2016,2,1148,1161.387466
E02000314,2016,3,1100,1112.827712
E02000314,2016,4,1100,1112.827712
E02000315,2016,3,1375,1391.034639
E02000315,2016,4,1200,1213.993867
E02000316,2016,1,1250,1264.576945
E02000316,2016,2,1300,1315.160023
E02000316,2016,3,1200,1213.993867
E02000316,2016,4,1196,1209.947221
E02000317,2016,1,1124,1137.107589
E02000317,2016,2,1400,1416.326178
E02000317,2016,3,1198,1211.970544
E02000317,2016,4,1150,1163.410789
E02000318,2016,1,1100,1112.827712
E02000318,2016,2,850,859.9123226
E02000318,2016,3,1075,1087.536173
E02000318,2016,4,1150,1163.410789
E02000319,2016,1,1300,1315.160023
E02000319,2016,2,1000,1011.661556
E02000319,2016,3,1100,1112.827712
E02000319,2016,4,850,859.9123226
E02000320,2016,1,1150,1163.410789
E02000320,2016,2,1350,1365.743101
E02000320,2016,3,800,809.3292448
E02000320,2016,4,1250,1264.576945
E02000321,2016,1,950,961.0784782
E02000321,2016,2,850,859.9123226
E02000321,2016,3,950,961.0784782
E02000321,2016,4,625,632.2884725
E02000323,2016,1,1237.5,1251.931176
E02000323,2016,2,1150,1163.410789
E02000323,2016,3,825,834.6207837
E02000323,2016,4,1050,1062.244634
E02000324,2016,1,1400,1416.326178
E02000324,2016,2,1256.5,1271.152745
E02000324,2016,3,1200,1213.993867
E02000326,2016,1,1600,1618.65849
E02000326,2016,2,1600,1618.65849
E02000326,2016,3,1495,1512.434026
E02000326,2016,4,1000,1011.661556
E02000327,2016,2,1601,1619.670151
E02000327,2016,3,950,961.0784782
E02000327,2016,4,837.5,847.2665531
E02000328,2016,1,1375,1391.034639
E02000328,2016,2,1525,1542.783873
E02000328,2016,3,1605,1623.716797
E02000328,2016,4,1550,1568.075412
E02000329,2016,3,1450,1466.909256
E02000331,2016,1,1300,1315.160023
E02000331,2016,2,1300,1315.160023
E02000331,2016,3,1300,1315.160023
E02000331,2016,4,1250,1264.576945
E02000332,2016,2,1095,1107.769404
E02000332,2016,3,1150,1163.410789
E02000333,2016,1,1400,1416.326178
E02000333,2016,2,1475,1492.200795
E02000333,2016,3,1400,1416.326178
E02000333,2016,4,1600,1618.65849
E02000334,2016,2,1525.5,1543.289704
E02000334,2016,4,1250,1264.576945
E02000335,2016,2,1450,1466.909256
E02000337,2016,1,1297.5,1312.630869
E02000337,2016,2,1287.5,1302.514253
E02000339,2016,2,1175,1188.702328
E02000340,2016,1,900,910.4954004
E02000340,2016,2,1150,1163.410789
E02000340,2016,3,866,876.0989075
E02000341,2016,3,1375,1391.034639
E02000342,2016,2,1350,1365.743101
E02000344,2016,2,950,961.0784782
E02000344,2016,3,1450,1466.909256
E02000345,2016,1,1592.5,1611.071028
E02000345,2016,2,1595,1613.600182
E02000345,2016,3,1387,1403.174578
E02000346,2016,2,1701.5,1721.342137
E02000347,2016,1,1300,1315.160023
E02000347,2016,2,1300,1315.160023
E02000347,2016,3,1725,1745.116184
E02000347,2016,4,1397.5,1413.797024
E02000348,2016,1,1250,1264.576945
E02000348,2016,2,1352,1367.766424
E02000348,2016,3,1547,1565.040427
E02000350,2016,1,1404,1420.372825
E02000350,2016,2,1430,1446.676025
E02000350,2016,3,1517,1534.69058
E02000350,2016,4,1375,1391.034639
E02000351,2016,1,1560,1578.192027
E02000351,2016,2,1675,1694.533106
E02000351,2016,3,1499,1516.480672
E02000351,2016,4,1560,1578.192027
E02000352,2016,1,1777,1797.722585
E02000352,2016,2,1560,1578.192027
E02000352,2016,3,1625,1643.950028
E02000352,2016,4,1800,1820.990801
E02000353,2016,1,1668,1687.451475
E02000353,2016,2,1522.5,1540.254719
E02000353,2016,3,1499,1516.480672
E02000353,2016,4,2140.5,2165.461561
E02000354,2016,1,1127,1140.142574
E02000354,2016,2,1500,1517.492334
E02000354,2016,3,1500,1517.492334
E02000354,2016,4,1350,1365.743101
E02000355,2016,1,1162.5,1176.056559
E02000355,2016,2,1386.5,1402.668747
E02000355,2016,3,1400,1416.326178
E02000355,2016,4,1430,1446.676025
E02000356,2016,1,1508.5,1526.091457
E02000356,2016,2,1647,1666.206583
E02000356,2016,3,1707,1726.906276
E02000356,2016,4,1500,1517.492334
E02000357,2016,1,2100,2124.489268
E02000357,2016,4,1350,1365.743101
E02000358,2016,1,1603,1621.693474
E02000358,2016,2,1586,1604.495228
E02000358,2016,3,1701.5,1721.342137
E02000358,2016,4,1560,1578.192027
E02000359,2016,1,1450,1466.909256
E02000359,2016,2,1490,1507.375718
E02000359,2016,3,1630,1649.008336
E02000359,2016,4,2275,2301.53004
E02000360,2016,1,1907,1929.238587
E02000360,2016,2,1696.5,1716.28383
E02000360,2016,3,1842,1863.480586
E02000360,2016,4,1674.5,1694.027275
E02000361,2016,1,1846,1867.527232
E02000361,2016,2,1795,1815.932493
E02000361,2016,3,1750,1770.407723
E02000361,2016,4,1777,1797.722585
E02000362,2016,1,1733,1753.209476
E02000362,2016,2,1582,1600.448582
E02000362,2016,3,1500,1517.492334
E02000362,2016,4,1587,1605.506889
E02000363,2016,1,1777,1797.722585
E02000363,2016,2,1450,1466.909256
E02000363,2016,3,1800,1820.990801
E02000363,2016,4,1350,1365.743101
E02000364,2016,1,2083.5,2107.796852
E02000364,2016,2,1647,1666.206583
E02000364,2016,3,1712,1731.964584
E02000364,2016,4,1820,1841.224032
E02000365,2016,1,1733,1753.209476
E02000365,2016,2,1712,1731.964584
E02000365,2016,3,1733,1753.209476
E02000365,2016,4,1820,1841.224032
E02000366,2016,1,1993,2016.241481
E02000366,2016,2,1506,1523.562303
E02000366,2016,3,1506,1523.562303
E02000366,2016,4,2241,2267.133547
E02000367,2016,1,1775,1795.699262
E02000367,2016,2,1841.5,1862.974755
E02000367,2016,3,1950,1972.740034
E02000367,2016,4,2058,2081.999482
E02000368,2016,1,1795,1815.932493
E02000368,2016,2,1907,1929.238587
E02000368,2016,3,1733,1753.209476
E02000368,2016,4,1525,1542.783873
E02000369,2016,1,2015,2038.498035
E02000369,2016,2,1842,1863.480586
E02000369,2016,3,1880.5,1902.429556
E02000369,2016,4,2102,2126.512591
E02000370,2016,1,2437.5,2465.925043
E02000370,2016,2,2164.5,2189.741438
E02000370,2016,3,1850,1871.573879
E02000370,2016,4,1733,1753.209476
E02000371,2016,1,2275,2301.53004
E02000371,2016,2,1950,1972.740034
E02000371,2016,3,1946,1968.693388
E02000371,2016,4,1900,1922.156956
E02000372,2016,1,900,910.4954004
E02000372,2016,2,900,910.4954004
E02000372,2016,3,1690,1709.70803
E02000372,2016,4,1450,1466.909256
E02000373,2016,1,925,935.7869393
E02000373,2016,3,1423.5,1440.100225
E02000373,2016,4,1209,1223.098821
E02000374,2016,1,1599,1617.646828
E02000374,2016,2,2383,2410.789488
E02000374,2016,3,1879,1900.912064
E02000374,2016,4,1722.5,1742.58703
E02000375,2016,1,1348,1363.719777
E02000375,2016,2,1419,1435.547748
E02000375,2016,3,1597,1615.623505
E02000375,2016,4,1300,1315.160023
E02000376,2016,1,1499,1516.480672
E02000376,2016,2,1517,1534.69058
E02000376,2016,3,1452,1468.932579
E02000376,2016,4,1452,1468.932579
E02000377,2016,1,1519,1536.713904
E02000377,2016,2,1647,1666.206583
E02000377,2016,3,1950,1972.740034
E02000377,2016,4,1600,1618.65849
E02000378,2016,1,1452,1468.932579
E02000378,2016,2,1647,1666.206583
E02000378,2016,3,1517,1534.69058
E02000378,2016,4,1408,1424.419471
E02000379,2016,1,1425,1441.617717
E02000379,2016,2,1499,1516.480672
E02000379,2016,3,1517,1534.69058
E02000379,2016,4,1419,1435.547748
E02000380,2016,1,2080,2104.256036
E02000380,2016,2,1917.5,1939.861034
E02000380,2016,3,1863,1884.725479
E02000380,2016,4,1573,1591.343628
E02000381,2016,1,1787.5,1808.345031
E02000381,2016,2,1625,1643.950028
E02000381,2016,3,1625,1643.950028
E02000381,2016,4,1646.5,1665.700752
E02000382,2016,1,2600,2630.320046
E02000382,2016,2,2882,2915.608604
E02000382,2016,3,1950,1972.740034
E02000382,2016,4,2480.5,2509.42649
E02000383,2016,1,1712,1731.964584
E02000383,2016,2,1863,1884.725479
E02000383,2016,3,1712,1731.964584
E02000383,2016,4,1706,1725.894614
E02000384,2016,1,2000,2023.323112
E02000384,2016,2,1842,1863.480586
E02000384,2016,3,1599.5,1618.152659
E02000384,2016,4,1647,1666.206583
E02000385,2016,1,1579.5,1597.919428
E02000385,2016,2,1711,1730.952922
E02000385,2016,3,1614,1632.821751
E02000385,2016,4,1452,1468.932579
E02000386,2016,1,1625,1643.950028
E02000386,2016,2,1408,1424.419471
E02000386,2016,3,1690,1709.70803
E02000386,2016,4,1408,1424.419471
E02000387,2016,1,1555,1573.13372
E02000387,2016,2,1741.5,1761.8086
E02000387,2016,3,2318,2345.031487
E02000387,2016,4,1400,1416.326178
E02000388,2016,1,1625,1643.950028
E02000388,2016,2,1863,1884.725479
E02000388,2016,3,1733,1753.209476
E02000388,2016,4,1950,1972.740034
E02000389,2016,1,1795,1815.932493
E02000389,2016,2,2167,2192.270592
E02000389,2016,3,2329,2356.159764
E02000389,2016,4,1712,1731.964584
E02000390,2016,1,1771,1791.652616
E02000390,2016,2,1907,1929.238587
E02000390,2016,3,1856.5,1878.149679
E02000390,2016,4,1625,1643.950028
E02000391,2016,1,2297,2323.786594
E02000391,2016,2,2383,2410.789488
E02000391,2016,3,1993,2016.241481
E02000391,2016,4,1820,1841.224032
E02000392,2016,1,1821,1842.235693
E02000392,2016,2,1842,1863.480586
E02000392,2016,3,1928,1950.48348
E02000392,2016,4,1690,1709.70803
E02000393,2016,1,1731,1751.186153
E02000393,2016,2,1722.5,1742.58703
E02000393,2016,3,1874,1895.853756
E02000393,2016,4,2170,2195.305576
E02000394,2016,1,2383,2410.789488
